07:02:00.090 [main] DEBUG	appLog: Program start
07:02:02.631 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_1_] : [INTEGER]) - [84]
07:02:02.631 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_2_] : [INTEGER]) - [17]
07:02:02.631 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
07:02:02.631 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Course#17]
07:02:02.631 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Course#17]
07:02:02.631 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([descript2_0_2_] : [VARCHAR]) - [Представляем вашему вниманию шикарный курс Графический дизайнер с нуля до PRO]
07:02:02.631 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([duration3_0_2_] : [INTEGER]) - [9]
07:02:02.631 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name4_0_2_] : [VARCHAR]) - [Графический дизайнер с нуля до PRO]
07:02:02.631 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([price5_0_2_] : [INTEGER]) - [171000]
07:02:02.631 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([price_pe6_0_2_] : [FLOAT]) - [19000.0]
07:02:02.631 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([students7_0_2_] : [INTEGER]) - [1100]
07:02:02.631 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([teacher_9_0_2_] : [INTEGER]) - [20]
07:02:02.631 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([type8_0_2_] : [VARCHAR]) - [DESIGN]
07:02:02.631 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#17]
07:02:02.631 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#17]
07:02:02.631 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#84]
07:02:02.631 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#84]
07:02:02.632 [main] DEBUG	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
07:02:02.632 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
07:02:02.632 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#17}]
07:02:02.632 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#17}]
07:02:02.632 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([subscrip1_2_1_] : [TIMESTAMP]) - [2018-08-31 00:00:00.0]
07:02:02.632 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_0_] : [INTEGER]) - [84]
07:02:02.632 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Student.subscriptions#84]
07:02:02.632 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Student.subscriptions#84]]
07:02:02.632 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.subscriptions#84]] in any result-set context
07:02:02.632 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.subscriptions#84]] located in load context
07:02:02.632 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
07:02:02.632 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_2_0_] : [INTEGER]) - [17]
07:02:02.632 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_0_] : [INTEGER]) - [84]
07:02:02.632 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#17]
07:02:02.632 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#17]
07:02:02.632 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#84]
07:02:02.632 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#84]
07:02:02.632 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#17}]
07:02:02.632 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#17}]
07:02:02.632 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #2
07:02:02.632 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_2_1_] : [INTEGER]) - [38]
07:02:02.632 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_1_] : [INTEGER]) - [84]
07:02:02.632 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_2_] : [INTEGER]) - [38]
07:02:02.633 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#38]
07:02:02.633 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#38]
07:02:02.633 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#84]
07:02:02.633 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#84]
07:02:02.633 [main] DEBUG	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
07:02:02.633 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
07:02:02.633 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#38}]
07:02:02.633 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#38}]
07:02:02.633 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([subscrip1_2_1_] : [TIMESTAMP]) - [2018-03-25 00:00:00.0]
07:02:02.633 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_0_] : [INTEGER]) - [84]
07:02:02.633 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Student.subscriptions#84]
07:02:02.633 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Student.subscriptions#84]]
07:02:02.633 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.subscriptions#84]] in any result-set context
07:02:02.633 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.subscriptions#84]] located in load context
07:02:02.633 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
07:02:02.633 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_2_0_] : [INTEGER]) - [38]
07:02:02.633 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_2_0_] : [INTEGER]) - [84]
07:02:02.633 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#38]
07:02:02.633 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#38]
07:02:02.634 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#84]
07:02:02.634 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#84]
07:02:02.634 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#38}]
07:02:02.634 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#38}]
07:02:02.634 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Done processing result set (3 rows)
07:02:02.634 [main] TRACE	o.h.l.p.e.p.i.AbstractRowReader: Total objects hydrated: 3
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Course#17]
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `description` : value = Представляем вашему вниманию шикарный курс Графический дизайнер с нуля до PRO
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`description`)  - enhanced for lazy-loading? - false
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `duration` : value = 9
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`duration`)  - enhanced for lazy-loading? - false
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Графический дизайнер с нуля до PRO
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `price` : value = 171000
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`price`)  - enhanced for lazy-loading? - false
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `pricePerHour` : value = 19000.0
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`pricePerHour`)  - enhanced for lazy-loading? - false
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `students` : value = NOT NULL COLLECTION
07:02:02.634 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`students`)  - enhanced for lazy-loading? - false
07:02:02.634 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#17]] in any result-set context
07:02:02.634 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#17]] not located in load context
07:02:02.635 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Course.students#17]
07:02:02.635 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `studentsCount` : value = 1100
07:02:02.635 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`studentsCount`)  - enhanced for lazy-loading? - false
07:02:02.635 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptions` : value = NOT NULL COLLECTION
07:02:02.635 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptions`)  - enhanced for lazy-loading? - false
07:02:02.635 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.subscriptions#17]] in any result-set context
07:02:02.635 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.subscriptions#17]] not located in load context
07:02:02.635 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Course.subscriptions#17]
07:02:02.635 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `teacher` : value = 20
07:02:02.635 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`teacher`)  - enhanced for lazy-loading? - false
07:02:02.635 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Teacher#20]
07:02:02.635 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Teacher#20]
07:02:02.635 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Object not resolved in any cache: [entities.Teacher#20]
07:02:02.635 [main] TRACE	o.h.p.e.AbstractEntityPersister: Fetching entity: [entities.Teacher#20]
07:02:02.635 [main] DEBUG	o.h.SQL: select teacher0_.id as id1_3_0_, teacher0_.age as age2_3_0_, teacher0_.name as name3_3_0_, teacher0_.salary as salary4_3_0_ from Teachers teacher0_ where teacher0_.id=?
07:02:02.635 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering statement [com.mysql.cj.jdbc.ClientPreparedStatement: select teacher0_.id as id1_3_0_, teacher0_.age as age2_3_0_, teacher0_.name as name3_3_0_, teacher0_.salary as salary4_3_0_ from Teachers teacher0_ where teacher0_.id=** NOT SPECIFIED **]
07:02:02.635 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Registering last query statement [com.mysql.cj.jdbc.ClientPreparedStatement: select teacher0_.id as id1_3_0_, teacher0_.age as age2_3_0_, teacher0_.name as name3_3_0_, teacher0_.salary as salary4_3_0_ from Teachers teacher0_ where teacher0_.id=** NOT SPECIFIED **]
07:02:02.635 [main] TRACE	o.h.t.d.s.BasicBinder: binding parameter [1] as [INTEGER] - [20]
07:02:02.636 [main] TRACE	o.h.l.p.e.i.AbstractLoadPlanBasedLoader: Bound [2] parameters total
07:02:02.638 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering result set [com.mysql.cj.jdbc.result.ResultSetImpl@9df564f]
07:02:02.639 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Processing result set
07:02:02.639 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #0
07:02:02.639 [main] DEBUG	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
07:02:02.639 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
07:02:02.639 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Teacher#20]
07:02:02.639 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Teacher#20]
07:02:02.639 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_3_0_] : [INTEGER]) - [37]
07:02:02.639 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_3_0_] : [VARCHAR]) - [Пугачёв Лукьян]
07:02:02.639 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([salary4_3_0_] : [INTEGER]) - [8500]
07:02:02.639 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Done processing result set (1 rows)
07:02:02.639 [main] TRACE	o.h.l.p.e.p.i.AbstractRowReader: Total objects hydrated: 1
07:02:02.639 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Teacher#20]
07:02:02.639 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 37
07:02:02.639 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
07:02:02.639 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
07:02:02.639 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
07:02:02.639 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Teacher.courses#20]] in any result-set context
07:02:02.639 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Teacher.courses#20]] not located in load context
07:02:02.639 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Teacher.courses#20]
07:02:02.639 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Пугачёв Лукьян
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `salary` : value = 8500
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`salary`)  - enhanced for lazy-loading? - false
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Teacher#20]
07:02:02.640 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessingContextImpl: Skipping create subselects because there are fewer than 2 results, so query by key is more efficient.
07:02:02.640 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Releasing statement [com.mysql.cj.jdbc.ClientPreparedStatement: select teacher0_.id as id1_3_0_, teacher0_.age as age2_3_0_, teacher0_.name as name3_3_0_, teacher0_.salary as salary4_3_0_ from Teachers teacher0_ where teacher0_.id=20]
07:02:02.640 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing result set [com.mysql.cj.jdbc.result.ResultSetImpl@9df564f]
07:02:02.640 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing prepared statement [com.mysql.cj.jdbc.ClientPreparedStatement: select teacher0_.id as id1_3_0_, teacher0_.age as age2_3_0_, teacher0_.name as name3_3_0_, teacher0_.salary as salary4_3_0_ from Teachers teacher0_ where teacher0_.id=20]
07:02:02.640 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Starting after statement execution processing [AFTER_TRANSACTION]
07:02:02.640 [main] DEBUG	o.h.l.e.p.AbstractLoadPlanBasedEntityLoader: Done entity load : entities.Teacher#20
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `type` : value = DESIGN
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`type`)  - enhanced for lazy-loading? - false
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Course#17]
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#17}]
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptionDate` : value = 2018-08-31 00:00:00.0
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptionDate`)  - enhanced for lazy-loading? - false
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#17}]
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#38}]
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptionDate` : value = 2018-03-25 00:00:00.0
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptionDate`)  - enhanced for lazy-loading? - false
07:02:02.640 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Subscription#component[course,student]{student=entities.Student#84, course=entities.Course#38}]
07:02:02.640 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.subscriptions#84]] in any result-set context
