16:01:07.226 [main] DEBUG	appLog: Program start
16:01:09.438 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [4]
16:01:09.438 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.438 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#4]
16:01:09.438 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#4]
16:01:09.438 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [21]
16:01:09.438 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Кооскора Вениамин]
16:01:09.438 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2016-01-22 00:00:00.0]
16:01:09.438 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [3]
16:01:09.438 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#3]
16:01:09.438 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#3]]
16:01:09.438 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#3]] in any result-set context
16:01:09.438 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#3]] located in load context
16:01:09.438 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.438 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [4]
16:01:09.438 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#4]
16:01:09.438 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#4]
16:01:09.439 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #1
16:01:09.439 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [39]
16:01:09.439 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.439 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#39]
16:01:09.439 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#39]
16:01:09.439 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [30]
16:01:09.439 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Грузинский Парфен]
16:01:09.439 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2016-09-23 00:00:00.0]
16:01:09.439 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [3]
16:01:09.439 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#3]
16:01:09.439 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#3]]
16:01:09.439 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#3]] in any result-set context
16:01:09.439 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#3]] located in load context
16:01:09.439 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.439 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [39]
16:01:09.439 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#39]
16:01:09.439 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#39]
16:01:09.439 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #2
16:01:09.439 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [49]
16:01:09.439 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.439 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#49]
16:01:09.439 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#49]
16:01:09.439 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [40]
16:01:09.439 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Квасников Емельян]
16:01:09.439 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2016-12-02 00:00:00.0]
16:01:09.440 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [3]
16:01:09.440 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#3]
16:01:09.440 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#3]]
16:01:09.440 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#3]] in any result-set context
16:01:09.440 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#3]] located in load context
16:01:09.440 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.440 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [49]
16:01:09.440 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#49]
16:01:09.440 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#49]
16:01:09.440 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #3
16:01:09.440 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [70]
16:01:09.440 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.440 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#70]
16:01:09.440 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#70]
16:01:09.440 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [37]
16:01:09.440 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Барсуков Виктор]
16:01:09.440 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2017-04-28 00:00:00.0]
16:01:09.440 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [3]
16:01:09.440 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#3]
16:01:09.440 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#3]]
16:01:09.440 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#3]] in any result-set context
16:01:09.440 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#3]] located in load context
16:01:09.440 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.440 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [70]
16:01:09.440 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#70]
16:01:09.440 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#70]
16:01:09.440 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #4
16:01:09.440 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [84]
16:01:09.441 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.441 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#84]
16:01:09.441 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#84]
16:01:09.441 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [25]
16:01:09.441 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Лилов Тимофей]
16:01:09.441 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2017-08-04 00:00:00.0]
16:01:09.441 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [3]
16:01:09.441 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#3]
16:01:09.441 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#3]]
16:01:09.441 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#3]] in any result-set context
16:01:09.441 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#3]] located in load context
16:01:09.441 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.441 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [84]
16:01:09.441 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#84]
16:01:09.441 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#84]
16:01:09.441 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #5
16:01:09.441 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [94]
16:01:09.441 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.441 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#94]
16:01:09.442 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#94]
16:01:09.442 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [35]
16:01:09.442 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Решетилов Изяслав]
16:01:09.442 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2017-10-13 00:00:00.0]
16:01:09.442 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [3]
16:01:09.442 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#3]
16:01:09.442 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#3]]
16:01:09.442 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#3]] in any result-set context
16:01:09.442 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#3]] located in load context
16:01:09.442 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.442 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [94]
16:01:09.442 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#94]
16:01:09.442 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#94]
16:01:09.442 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Done processing result set (6 rows)
16:01:09.442 [main] TRACE	o.h.l.p.e.p.i.AbstractRowReader: Total objects hydrated: 6
16:01:09.442 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Student#4]
16:01:09.442 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 21
16:01:09.442 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
16:01:09.442 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
16:01:09.442 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
16:01:09.442 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.courses#4]] in any result-set context
16:01:09.442 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.courses#4]] not located in load context
16:01:09.442 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.courses#4]
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Кооскора Вениамин
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `registrationDate` : value = 2016-01-22 00:00:00.0
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`registrationDate`)  - enhanced for lazy-loading? - false
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Student#4]
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Student#39]
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 30
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
16:01:09.443 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.courses#39]] in any result-set context
16:01:09.443 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.courses#39]] not located in load context
16:01:09.443 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.courses#39]
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Грузинский Парфен
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `registrationDate` : value = 2016-09-23 00:00:00.0
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`registrationDate`)  - enhanced for lazy-loading? - false
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Student#39]
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Student#49]
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 40
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
16:01:09.443 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.courses#49]] in any result-set context
16:01:09.443 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.courses#49]] not located in load context
16:01:09.443 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.courses#49]
16:01:09.443 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Квасников Емельян
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `registrationDate` : value = 2016-12-02 00:00:00.0
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`registrationDate`)  - enhanced for lazy-loading? - false
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Student#49]
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Student#70]
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 37
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
16:01:09.444 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.courses#70]] in any result-set context
16:01:09.444 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.courses#70]] not located in load context
16:01:09.444 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.courses#70]
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Барсуков Виктор
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `registrationDate` : value = 2017-04-28 00:00:00.0
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`registrationDate`)  - enhanced for lazy-loading? - false
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Student#70]
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Student#84]
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 25
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
16:01:09.444 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
